,text,label,party,year,country
4130,Eine (automatische) Mitgliedschaft von Kindern in Religions- oder Weltanschauungsgemeinschaften der Eltern lehnen wir ab.,604.0,linke,2021,9
4131,Ein Beitritt darf nur selbst und nach Erreichen der Religionsmündigkeit erfolgen.,604.0,linke,2021,9
4132,"Menschen, die unter Vollbetreuung stehen, dürfen nicht von Wahlen ausgeschlossen werden.",202.1,linke,2021,9
4133,Die Barrierefreiheit von Wahllokalen und Wahlvorgängen muss gewährleistet werden.,503.0,linke,2021,9
4134,Jugendpolitik auf Augenhöhe.,706.0,linke,2021,9
4135,"DIE LINKE bekennt sich zu einer Politik, die alle Generationen respektvoll einbezieht und sich für die Rechte von Rentner*innen genauso einsetzt wie für Kinder und Jugendliche.",503.0,linke,2021,9
4136,Junge Menschen sollen selbstverantwortlich handelnde Bürger*innen werden.,202.1,linke,2021,9
4137,"Dafür wollen wir einen Paradigmenwechsel in der Jugendpolitik: weg von Fremdbestimmung und Restriktion, hin zu Selbstbestimmung und seriöser, wertneutraler Aufklärung auf Augenhöhe.",201.1,linke,2021,9
4139,Mehr als 30 Millionen Menschen engagieren sich in diesem Land.,606.1,linke,2021,9
4140,"In Vereinen, Initiativen, bei Rettungsdiensten, in der Freiwilligen Feuerwehr und an vielen anderen Stellen sorgen Engagierte für gesellschaftlichen Zusammenhalt.",606.1,linke,2021,9
4141,Die Demokratie lebt von der kritischen und mitgestaltenden Beteiligung einer lebendigen Zivilgesellschaft.,606.1,linke,2021,9
4142,"Wir wollen dieses vielfältige freiwillige Engagement besser unterstützen und die Barrieren für soziale Gruppen, die im Engagement unterrepräsentiert sind, senken.",606.1,linke,2021,9
4143,Das bürgerschaftliche Engagement darf dabei nicht als Ersatz öffentlicher Aufgaben in der Daseinsvorsorge missbraucht werden.,606.1,linke,2021,9
4144,Ehrenamt braucht Hauptamt.,606.1,linke,2021,9
4145,"Wir wollen Strukturen ausbauen und sichern, die freiwillig engagierte Menschen unterstützen.",606.1,linke,2021,9
4146,Anerkennung von freiwilligem Engagement muss verbessert werden.,606.1,linke,2021,9
4147,"Wir wollen zusammen mit den Ländern und Kommunen einen bundesweit einheitlichen Freiwil­ligenpass schaffen, der Vergünstigungen und kostenlose Nutzung von Freizeit-, Kultur-, und Bildungseinrichtungen ermöglicht.",606.1,linke,2021,9
4148,Jugendfreiwilligendienste sind wichtige Bildungs- und Orientierungsprogramme für junge Menschen.,606.1,linke,2021,9
4149,Wir wollen sie ausbauen und ihre Qualität insbesondere in der pädagogischen Begleitung verbessern.,606.1,linke,2021,9
4150,"Sozial benachteiligte junge Menschen wollen wir besser unterstützen, um ihnen die Teilhabe an den Freiwilligendiensten zu erleichtern.",503.0,linke,2021,9
4151,Wir unterstützen die Forderung vieler Freiwilligendienstleistender nach freier Fahrt für Freiwilligendienstleistende im ÖPNV.,606.1,linke,2021,9
4152,"Zivilgesellschaftliche Organisationen, die Engagement bündeln und Interessen sowie Forderungen sichtbar machen, sind unverzichtbar für eine lebendige Demokratie.",606.1,linke,2021,9
4153,In den letzten Jahren sind vielen Organisationen mit dem Gemeinnützigkeitsrecht Steine in den Weg gelegt worden.,606.1,linke,2021,9
4154,Das wollen wir ändern und dazu das Gemein­nützigkeitsrecht reformieren (vgl. Kapitel »Einkommensteuer gerecht reformieren«).,606.1,linke,2021,9
4155,Die neu gegründete Deutsche Stiftung für Engagement und Ehrenamt möchten wir stärker auf die Förderung bestehender Engagementsstrukturen ausrichten und die Rolle der Zivilgesellschaft weiter stärken.,606.1,linke,2021,9
4156,Der Charakter von freiwilligem Engage­ment muss erhalten bleiben.,606.1,linke,2021,9
4157,"Deswegen muss eine Monetarisierung verhindert werden, und Engagement darf keine sozialversicherungspflichtigen Arbeitsplätze ersetzen oder verhindern.",606.1,linke,2021,9
4158,Freiwilliges Engagement muss in der politischen Debatte einen höheren Stellenwert erhalten.,606.1,linke,2021,9
4159,Daher setzen wir uns für einen Hauptausschuss zum bürgerschaftlichen Engagement im Deutschen Bundestag ein.,606.1,linke,2021,9
4161,Kultur und Kunst in ihren vielfältigen Formen sind für uns alle unverzichtbar und demokratierelevant.,502.0,linke,2021,9
4162,"Die Freiheit der Kunst wird in Art. 5, Abs. 3 des Grundgesetzes geschützt und stellt damit ein Grundrecht dar.",502.0,linke,2021,9
4163,"Kunst und Kultur können aber nur frei sein und ihre gesellschaftlichen Aufgaben erfüllen, wenn die Kulturförderung in weiten Teilen nicht als freiwillige Aufgabe der Länder und Kommunen betrachtet wird.",502.0,linke,2021,9
4164,"DIE LINKE tritt dafür ein, dass Kulturförderung als Pflichtaufgabe angesehen wird, d. h. der Staat schützt nicht nur Kunst und Kultur, sondern er fördert sie.",502.0,linke,2021,9
4165,"Kunst und Kultur helfen uns, unterschiedliche Perspektiven auf unser gesellschaftliches Miteinander sowie auf Missstände zu werfen, deren Ursachen zu ergründen und sie zu hinterfragen",502.0,linke,2021,9
4166,"– um uns in die Lage zu versetzen, solidarisch die Bedingungen für alle Menschen zu verbessern.",606.1,linke,2021,9
4167,An der Überwindung der sozialen Ungleichheit,503.0,linke,2021,9
4168,"und aller kulturellen Unterdrückung mitzuwirken ist Aufgabe fortschrittlicher, aufklärerischer Kultur,",502.0,linke,2021,9
4169,deren Inhalt und Ziel ein humanistisches Menschenbild und die umfassende solidarische Entfaltung der assoziierten Individuen ist.,202.1,linke,2021,9
4170,"DIE LINKE tritt für eine vielfältige, emanzipatorische und partizipative Kultur ein, die allen zugänglich und für alle erschwinglich ist.",503.0,linke,2021,9
4171,"In Metropolen wie in ländlichen Räumen, in Kulturinstitutionen und freier Szene.",503.0,linke,2021,9
4172,Kulturelle Vielfalt lebt von einem breiten Kulturbegriff.,502.0,linke,2021,9
4173,"Hierzu gehören partizipative Freiräume für Kinder und Jugendliche, soziokulturelle Zentren, urbane Clubkultur, Vereinskultur, kommunale Kinos und Theater, Orchester, interund transkulturelle Orte kultureller Bildung, Bibliotheken ebenso wie Räume für experimentelle Künste, museale Einrichtungen und eine lebendige Gedenkkultur.",502.0,linke,2021,9
4174,Dabei verstehen wir Kulturförderung weitergehend auch als Infrastrukturförderung.,411.0,linke,2021,9
4175,"In diesem Sinne wollen wir die kulturelle Infrastruktur in Stadt und Land erhalten, auf- und ausbauen.",502.0,linke,2021,9
4176,DIE LINKE stellt sich gegen die Ökonomisierung und Privatisierung von Aufgaben der Daseinsvorsorge.,413.0,linke,2021,9
4177,Kultur liegt vorrangig im Aufgabenbereich der Länder und Kommunen.,301.0,linke,2021,9
4178,"Bereits vielerorts stattfindende Kürzungen im Kulturbereich auf kommunaler und Länderebene sind Vorboten von Verteilungskämpfen, die mit der veränderten Haushaltslage nach der Coronakrise anstehen.",301.0,linke,2021,9
4179,"Die Coronakrise konfrontiert die Länder und Kommunen mit erheblichen finanziellen Problemen, die sie nicht aus eigener Kraft lösen können.",301.0,linke,2021,9
4180,Vor diesem Hintergrund fordert DIE LINKE u. a. eine Vermögensteuer sowie eine Vermögensabgabe zur Bewältigung der Krisenkosten und zur Finanzierung von dauerhaften Förderprogrammen (vgl. Kapitel »Mit Steuern umsteuern«).,503.0,linke,2021,9
4181,"Kommunale Verschuldung und Sparzwang würden Kultur – als sogenannte freiwillige Aufgabe – nicht nur zuerst treffen, sondern auch die finanzielle Krise weiter verschärfen.",502.0,linke,2021,9
4182,"Deshalb muss Kultur zur Gemeinschaftsaufgabe von Bund, Ländern und Kommunen werden.",302.0,linke,2021,9
4183,"Die ineffektive Pandemiebekämpfung der Bundesregierung wird auch auf dem Rücken der in der Kulturbranche tätigen Menschen ausgetragen, die sich über Monate hinweg im Dauer-Lockdown befanden.",305.1,linke,2021,9
4184,"Die Regierung hat dabei versagt, für die Kulturschaffenden eine soziale Lösung aufzuzeigen.",305.1,linke,2021,9
4185,Zum einen greifen die Coronasoforthilfen nicht die Lebens- und Arbeitsrealität vieler Kulturschaffender auf.,502.0,linke,2021,9
4186,Zum anderen weisen viele Hilfsprogramme große Hürden für kleine und mittlere Kulturbetriebe auf.,502.0,linke,2021,9
4187,"Die Coronakrise verstärkt jedoch auch Problemlagen, die bereits vor der Krise bestanden haben, denn Kultur ist nicht ausreichend finanziert.",502.0,linke,2021,9
4188,Wir stehen deshalb für den kontinuierlichen Dialog mit Akteur*innen der Kulturszene und unterstützen Proteste von Kulturschaffenden und Beschäftigten in der Veranstaltungsbranche.,502.0,linke,2021,9
4189,"DIE LINKE will Selbstständige, Freiberufler*innen und dem Kunst-, Kultur-, Medien- und Kreativbereich eine gute Wiederaufnahme ihrer Tätigkeiten ermöglichen.",502.0,linke,2021,9
4190,In diesem Sinne soll für die Dauer der Coronapandemie der Zugang zu einer monatlichen Pauschale in Höhe von mindestens 1.200 Euro – auch rückwirkend ab März 2020 – ermöglicht werden.,409.0,linke,2021,9
4191,"DIE LINKE will Kultur krisenfest gestalten und streitet für gute, existenzsichernde Arbeit und soziale Sicherung im Kulturbereich.",502.0,linke,2021,9
4192,"Befristete, niedrig vergütete Arbeitsverhältnisse und der hohe Anteil von Projektförderung – insbesondere in der freien Szene – lassen keine Rücklagenbildung zu.",701.0,linke,2021,9
4193,Die damit einhergehenden instabilen Lebens- und Arbeitsverhältnisse stellen sich als wenig krisenfest dar.,701.0,linke,2021,9
4194,"Durch den krisenbedingten Wandel bietet sich zudem die Möglichkeit, nachhaltigere,",416.2,linke,2021,9
4195,geschlechtergerechte,503.0,linke,2021,9
4196,und krisenfeste Fördersysteme zu etablieren.,504.0,linke,2021,9
4197,"Wir fordern die Einbeziehung aller in die gesetzlichen Sozialsicherungssysteme (Renten-, Kranken-, Pflege- und Arbeitslosenversicherung), um die soziale Absicherung von unstetig Beschäftigten und Soloselbstständigen zu verbessern.",504.0,linke,2021,9
4198,Die Künstlersozialkasse muss für weitere Berufsgruppen geöffnet und der Bundeszuschuss erhöht werden.,504.0,linke,2021,9
4199,"Wir fordern verbindliche Mindeststandards der Honorierung in der freien Kunst- und Kulturarbeit,",502.0,linke,2021,9
4200,branchenspezifische Honoraruntergrenzen,412.0,linke,2021,9
4201,und eine rechtlich abgesicherte Ausstellungsvergütung für bildende Künstler*innen.,502.0,linke,2021,9
4202,Die Verhandlungsposition von Kreativen muss im Urhebervertragsrecht gestärkt und ihre Mitbestimmungsrechte müssen gegenüber Verwertungsgesellschaften ausgebaut werden.,502.0,linke,2021,9
4203,"Den Trend von Hochschulen, zunehmend Verwertungsgesellschaften zu gründen, lehnen wir ab.",506.0,linke,2021,9
4204,"Sie sind intransparent, schwer zu kontrollieren und richten Forschung an Profitorientierung statt an Erkenntnisgewinn und Allgemeinwohl aus.",506.0,linke,2021,9
4205,"DIE LINKE kämpft für eine Wissenschaft, die dem Allgemeinwohl und nicht der Profitorientierung dient.",411.0,linke,2021,9
4206,DIE LINKE will die Bundeskulturförderung auf eine neue Grundlage stellen und Fördersysteme reformieren.,502.0,linke,2021,9
4207,"Die Bundeskulturförderung muss insgesamt nachhaltiger, prozesshafter, unbürokratischer und weniger projektorientiert gestaltet werden.",502.0,linke,2021,9
4208,"In diesem Sinne sind langfristige Stipendienprogramme sinnvoll, die eine Rücklagenbildung ermöglichen, wie auch die Weiterführung der Flexibilisierung des Zuwendungsrechts von Fördermitteln.",502.0,linke,2021,9
4209,"Bei der Vergabe von Bundesfördermitteln sollen soziale Standards, Geschlechtergerechtigkeit und Diversität als Kriterien etabliert werden.",503.0,linke,2021,9
4210,Wir wollen die Kulturförderfonds bedarfsgerecht ausstatten und sie als zentrales Instrument der freien Szene stärken.,502.0,linke,2021,9
4211,Das Kooperationsverbot zwischen Bund und Ländern muss beendet werden.,302.0,linke,2021,9
4212,Wir wollen Kultur als Gemeinschaftsaufgabe,502.0,linke,2021,9
4213,"und ein Staatsziel Kultur im Grundgesetz,",203.0,linke,2021,9
4214,um den kooperativen Kulturföderalismus zu stärken.,302.0,linke,2021,9
4215,"Wir wollen eine*n Bundeskulturminister*in mit Kabinettsrang und ein Kulturministerium, um die Belange der Kultur gegenüber anderen Ressorts sowie auf europäischer Ebene wirksamer vertreten zu können.",502.0,linke,2021,9
4216,"Länder und Kommunen müssen ausreichend Mittel erhalten, damit sie ihren Aufgaben in der Kulturpflege und Kulturförderung nachkommen,",301.0,linke,2021,9
4217,um Tarifflucht zu vermeiden,701.0,linke,2021,9
4218,und eine große Vielfalt der kulturellen Angebote im Bestand samt den notwendigen Investitionen dafür sichern können.,502.0,linke,2021,9
4219,DIE LINKE will »Kultur für alle« und kulturelle Teilhabegerechtigkeit realisieren.,503.0,linke,2021,9
4220,"Um Chancengleichheit, Inklusion und Vielfalt zu stärken, muss sich ein diversitätsorientierter Strukturwandel im Kulturbereich an macht- und diskriminierungskritischen Kriterien orientieren.",503.0,linke,2021,9
4221,"Vielfalt im Kulturbereich wirkt sich auf das Programm aus, sodass neue Perspektiven und Zugänge zu Kultur eröffnet und Besucher*innen dazugewonnen werden.",503.0,linke,2021,9
4222,Hierfür müssen flächendeckend Antidiskriminierungsstrategien wirksam werden.,503.0,linke,2021,9
4223,"Strukturelle Benachteiligung aufgrund der sozialen und ethnischen Herkunft, der Klasse, des Geschlechts, der sexuellen Identität, einer Behinderung, einer Religion oder Weltanschauung muss abgebaut werden.",503.0,linke,2021,9
4224,"Kulturelle Bildung schafft Zugänge zu Kunst und Kultur, um Menschen eine kreative Auseinandersetzung mit sich und ihrer Umgebung zu ermöglichen.",502.0,linke,2021,9
4225,Orte kultureller Bildung dienen deshalb als Räume der Selbstbildung und Selbstermächtigung.,502.0,linke,2021,9
4226,Aus diesem Grund wollen wir eine Fortführung und Verstetigung des Bundesprogramms »Kultur macht stark« mit erhöhten Mitteln.,502.0,linke,2021,9
4227,"Bundesregularien sollen es Stadtplaner*innen ermöglichen, verstärkt »Freiräume« zu berücksichtigen, die für eine partizipative und experimentelle Nutzung dienen sollen.",411.0,linke,2021,9
4228,"Clubkultur ist ein wichtiger und wertvoller Teil unserer Kultur, Freiräume, in denen Menschen Musik genießen, tanzen und feiern können.",502.0,linke,2021,9
4229,Deshalb wollen wir die Club- und Festivalkultur fördern und erhalten.,502.0,linke,2021,9
4230,"Das Clubsterben ist Teil des Ausverkaufs der Städte, wir wollen es stoppen.",502.0,linke,2021,9
4231,"Clubs sind deshalb als Kultur anzuerkennen und mit anderen Kulturstätten gleichzustellen, insbesondere im Steuer- und Baurecht.",502.0,linke,2021,9
4232,»Kunst am Bau«: 3 Prozent der Kosten öffentlicher Bauten sollen für Kunstwerke verwendet werden.,502.0,linke,2021,9
4233,Wir bestehen auf der Einhaltung der UNESCO-Konvention für kulturelle Vielfalt bei internationalen Handelsabkommen.,107.0,linke,2021,9
4234,DIE LINKE steht für einen barrierefreien und gleichberechtigten Zugang zur Kultur.,503.0,linke,2021,9
4235,Wir wollen Räume für Dialog und Austausch schaffen,202.1,linke,2021,9
4236,und einen Perspektivwechsel befördern.,503.0,linke,2021,9
4237,Der Eintritt in vom Bund geförderte Museen und Sammlungen muss perspektivisch kostenfrei sein und das kulturpädagogische Personal aufgestockt werden.,502.0,linke,2021,9
4238,Kultureinrichtungen müssen barrierefrei sein und inklusive Angebote unterbreiten.,503.0,linke,2021,9
4239,Die Erfahrungen von Kultureinrichtungen und Projekten mit inter- bzw. transkulturellen Vermittlungskonzepten gilt es zu nutzen und zu verbreiten.,502.0,linke,2021,9
4240,"Wir fördern und fordern die Produktion und den Schutz von temporären und nichtinstitutionellen, frei zugänglichen Künsten, wie Street Art und Kunst im öffentlichen Raum, in soziokulturellen und selbstverwalteten Zentren.",502.0,linke,2021,9
4241,Wir setzen uns für flächendeckende Kooperationen zwischen Schulen und Kunstinstitutionen sowie freien Künstler*innen ein.,502.0,linke,2021,9
4242,DIE LINKE will Kulturgüter digital sichern und für alle zugänglich machen.,502.0,linke,2021,9
4243,Dafür brauchen wir eine gesamtstaatliche Digitalisierungsstrategie.,411.0,linke,2021,9
4244,Wir setzen uns für eine Open-AccessStrategie auch im Kulturbereich ein.,502.0,linke,2021,9
4245,"Wir schaffen Möglichkeiten und Anreize für Kultureinrichtungen, ihre digitalen Veröffentlichungen unter freie Lizenzen zu stellen.",502.0,linke,2021,9
4246,Die Kooperation mit der Deutschen Digitalen Bibliothek wollen wir ausbauen.,502.0,linke,2021,9
4247,Für öffentliche Bibliotheken wollen wir den Verleih digitaler Medien vereinfachen.,502.0,linke,2021,9
4248,Auch das filmische Erbe wollen wir dauerhaft bewahren und zugänglich machen.,502.0,linke,2021,9
4249,DIE LINKE steht für eine lebendige und plurale Geschichts- und Erinnerungspolitik.,602.1,linke,2021,9
4250,"Wir wollen zur kritischen Auseinandersetzung mit der Geschichte Deutschlands im 19.und 20. Jahrhundert anregen, insbesondere zur Aufarbeitung der Verbrechen des Nationalsozialismus.",602.1,linke,2021,9
